respondent_grade_level,student_race,student_ethnicity,student_gender,student_ell,student_sp_ed,urbanicity,School Belonging,School Teacher-Student Relationships,School Safety,School Climate,School Engagement,Supportive Relationships,Positive Feelings,Emotion Regulation,Challenging Feelings,School Rigorous Expectations,id
11,White,Not Latinx,Female,English language learner,General education,City - Large,4,4,4,2,5,5,3,4,5,3,4104
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,3,2,5,5,3,4,3,3,4,4,4105
11,Native American,Not Latinx,Male,English language learner,General education,City - Small,3,3,4,4,2,5,4,4,3,3,4106
11,White,Not Latinx,Male,English proficient,General education,City - Large,4,2,4,2,3,5,3,5,4,4,4107
11,White,Latinx,Male,English proficient,General education,Suburb - Large,3,2,4,3,3,5,3,3,1,4,4108
11,White,Not Latinx,Female,English proficient,General education,City - Large,4,3,4,3,3,5,4,2,5,4,4109
11,White,Not Latinx,Female,English proficient,General education,City - Midsize,4,1,3,5,3,5,4,4,4,4,4110
11,Asian,Latinx,Female,English proficient,General education,City - Midsize,1,3,4,4,5,5,4,4,3,4,4111
11,White,Latinx,Male,English proficient,General education,Rural - Fringe,3,4,4,3,2,4,3,2,3,4,4112
11,White,Latinx,Male,English proficient,General education,City - Small,3,3,5,4,4,5,3,4,2,5,4113
11,Asian,Latinx,Male,English proficient,General education,City - Large,3,4,4,2,4,4,5,5,3,4,4114
11,Asian,Latinx,Female,English proficient,General education,Rural - Fringe,3,3,4,3,2,5,4,3,3,4,4115
11,White,Not Latinx,Male,English proficient,Special education,Town - Distant,4,3,4,3,3,3,4,4,3,4,4116
11,White,Latinx,Female,English proficient,General education,City - Large,2,3,5,2,4,5,3,2,4,3,4117
11,White,Latinx,Female,English proficient,General education,Suburb - Large,3,4,5,3,3,4,5,4,3,3,4118
11,White,Not Latinx,Female,English proficient,General education,Suburb - Large,2,3,4,5,4,4,5,4,4,3,4119
11,Multiracial,Latinx,Male,English proficient,General education,Town - Distant,3,3,4,2,3,5,5,4,2,3,4120
11,White,Not Latinx,Female,English proficient,General education,City - Large,4,4,4,3,4,4,2,4,3,3,4121
11,White,Latinx,Male,English proficient,General education,Suburb - Large,3,3,4,5,1,4,5,4,3,4,4122
11,Asian,Latinx,Male,English language learner,General education,Suburb - Midsize,3,3,4,4,4,4,3,4,5,3,4123
11,White,Not Latinx,Male,English proficient,General education,City - Large,3,4,4,3,3,4,5,5,3,4,4124
11,White,Not Latinx,Female,English proficient,General education,City - Midsize,4,2,4,3,2,2,4,3,3,3,4125
11,White,Latinx,Female,English proficient,General education,City - Large,4,4,4,2,3,4,4,4,3,3,4126
11,White,Latinx,Male,English proficient,General education,Rural - Fringe,2,3,4,2,2,5,1,3,3,2,4127
11,Asian,Not Latinx,Male,English proficient,General education,Town - Distant,4,3,2,2,2,5,5,4,4,4,4128
11,White,Not Latinx,Female,English language learner,General education,City - Large,4,2,3,2,4,5,3,3,4,4,4129
11,White,Not Latinx,Male,English language learner,Special education,Suburb - Large,4,3,3,4,3,4,4,5,4,4,4130
11,White,Latinx,Female,English language learner,General education,City - Midsize,3,4,4,3,3,4,3,3,3,3,4131
11,White,Not Latinx,Male,English proficient,General education,City - Large,3,5,4,3,4,5,3,2,3,5,4132
11,White,Latinx,Female,English proficient,General education,City - Large,4,5,4,3,3,5,4,5,4,3,4133
11,White,Latinx,Male,English language learner,Special education,Suburb - Large,4,2,3,3,3,5,4,4,2,4,4134
11,Native American,Not Latinx,Male,English proficient,General education,Suburb - Large,3,3,3,3,3,4,3,4,3,4,4135
11,Multiracial,Latinx,Male,English proficient,General education,Rural - Distant,2,3,4,3,3,4,4,4,3,3,4136
11,Pacific Islander,Latinx,Female,English proficient,General education,Suburb - Large,2,3,3,2,5,5,3,4,3,3,4137
11,Black,Latinx,Female,English proficient,Special education,Suburb - Large,2,3,5,3,3,2,3,4,3,3,4138
11,Black,Not Latinx,Male,English proficient,General education,Suburb - Large,3,4,2,3,3,2,4,3,4,4,4139
11,Multiracial,Not Latinx,Male,English language learner,General education,Suburb - Large,3,2,2,3,2,3,3,4,3,4,4140
11,White,Latinx,Female,English proficient,General education,City - Large,5,4,5,2,3,5,3,3,3,3,4141
11,White,Not Latinx,Male,English proficient,General education,Suburb - Midsize,3,1,4,1,1,3,4,2,3,4,4142
11,Black,Latinx,Male,English proficient,General education,Suburb - Large,2,3,2,3,3,5,4,3,5,4,4143
11,White,Latinx,Female,English proficient,General education,City - Large,3,2,4,3,2,5,4,3,5,2,4144
11,White,Latinx,Male,English language learner,General education,Suburb - Large,3,4,4,4,2,2,4,5,3,4,4145
11,Asian,Latinx,Male,English proficient,General education,City - Large,3,4,4,4,2,4,3,4,3,3,4146
11,Black,Not Latinx,Female,English proficient,General education,City - Small,3,5,2,4,2,4,5,3,3,3,4147
11,White,Latinx,Female,English language learner,General education,Suburb - Large,3,3,3,4,3,2,5,1,3,4,4148
11,White,Not Latinx,Female,English language learner,General education,City - Large,4,3,3,3,2,2,4,5,3,2,4149
11,White,Not Latinx,Female,English proficient,General education,Suburb - Large,3,5,4,3,2,4,3,4,3,3,4150
11,White,Latinx,Female,English proficient,General education,Rural - Fringe,3,3,3,3,1,5,4,4,3,5,4151
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,2,4,4,4,2,5,4,4,1,3,4152
11,Black,Latinx,Female,English proficient,General education,City - Small,3,4,4,3,3,5,3,3,4,4,4153
11,White,Not Latinx,Male,English proficient,Special education,City - Large,4,3,4,3,3,5,3,4,4,4,4154
11,White,Not Latinx,Female,English proficient,General education,City - Midsize,4,3,3,3,2,5,3,4,4,3,4155
11,White,Not Latinx,Male,English proficient,General education,City - Small,2,2,4,4,3,5,3,3,3,3,4156
11,White,Latinx,Male,English proficient,General education,City - Large,1,1,4,3,4,5,3,3,4,4,4157
11,Black,Latinx,Female,English proficient,General education,Suburb - Large,3,4,5,2,1,5,3,3,3,1,4158
11,Multiracial,Latinx,Female,English proficient,Special education,City - Small,3,3,4,4,2,3,3,4,4,4,4159
11,Multiracial,Latinx,Female,English proficient,General education,Suburb - Large,4,5,2,5,1,4,4,3,2,3,4160
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,4,4,3,3,3,5,3,2,3,5,4161
11,White,Latinx,Female,English proficient,General education,Suburb - Large,4,3,4,4,3,4,3,4,4,2,4162
11,Multiracial,Latinx,Female,English proficient,General education,City - Small,5,2,3,3,3,5,4,3,3,4,4163
11,Black,Latinx,Female,English proficient,General education,City - Midsize,2,3,3,3,1,5,2,2,4,4,4164
11,Asian,Not Latinx,Female,English proficient,General education,Suburb - Large,3,3,5,5,4,3,2,3,3,4,4165
11,Black,Latinx,Male,English language learner,General education,Suburb - Midsize,4,3,5,3,3,5,3,4,5,3,4166
11,White,Not Latinx,Female,English language learner,General education,City - Small,4,4,4,2,4,4,4,4,3,4,4167
11,Asian,Not Latinx,Male,English proficient,General education,Suburb - Large,3,4,4,4,3,5,4,4,2,5,4168
11,White,Not Latinx,Female,English proficient,General education,City - Large,3,3,5,3,3,4,3,4,2,3,4169
11,White,Latinx,Female,English proficient,General education,City - Midsize,3,2,4,3,4,3,4,3,1,5,4170
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,4,4,4,3,2,3,4,5,4,4,4171
11,White,Not Latinx,Female,English proficient,General education,City - Small,5,4,5,3,3,2,5,5,3,4,4172
11,White,Latinx,Female,English proficient,General education,City - Midsize,5,5,4,3,4,4,4,4,2,4,4173
11,White,Not Latinx,Male,English proficient,General education,City - Midsize,1,4,4,3,3,4,5,3,4,4,4174
11,White,Latinx,Female,English proficient,General education,City - Large,2,3,4,5,2,4,3,4,5,5,4175
11,White,Latinx,Male,English proficient,General education,Suburb - Large,3,4,4,3,1,5,3,4,4,4,4176
11,White,Not Latinx,Male,English proficient,General education,City - Large,3,4,4,3,3,5,4,4,4,5,4177
11,Asian,Latinx,Male,English proficient,General education,Suburb - Large,4,5,4,2,2,5,3,3,3,4,4178
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,5,5,2,3,3,3,3,3,4,4,4179
11,Asian,Latinx,Male,English proficient,General education,City - Large,3,5,4,3,2,5,4,2,5,4,4180
11,White,Latinx,Female,English proficient,General education,Suburb - Large,3,3,4,5,3,5,4,1,3,3,4181
11,Multiracial,Not Latinx,Female,English proficient,General education,City - Large,4,4,3,3,3,5,4,4,5,4,4182
11,White,Not Latinx,Female,English proficient,General education,City - Midsize,3,3,5,5,2,5,5,4,2,4,4183
11,White,Latinx,Female,English proficient,General education,City - Midsize,4,5,4,4,1,5,3,3,3,4,4184
11,White,Latinx,Male,English proficient,Special education,Suburb - Large,3,3,4,4,4,5,3,3,2,4,4185
11,Black,Latinx,Female,English proficient,General education,City - Large,3,5,2,4,1,4,2,4,3,4,4186
11,Black,Not Latinx,Female,English language learner,General education,Suburb - Large,4,3,4,4,2,4,2,3,3,3,4187
11,Black,Latinx,Male,English proficient,General education,City - Small,3,2,5,3,3,5,4,4,4,3,4188
11,White,Latinx,Male,English proficient,Special education,Suburb - Large,4,2,5,4,2,5,4,3,3,4,4189
11,White,Latinx,Female,English proficient,General education,Suburb - Large,2,4,3,3,4,5,4,4,3,4,4190
11,White,Latinx,Male,English language learner,General education,City - Midsize,4,4,5,5,3,4,4,4,3,4,4191
11,White,Latinx,Male,English proficient,General education,Suburb - Large,3,2,4,5,2,5,4,4,3,5,4192
11,White,Latinx,Female,English proficient,General education,Suburb - Large,5,2,4,3,4,4,4,3,4,3,4193
11,White,Latinx,Male,English proficient,General education,Suburb - Midsize,3,2,4,4,4,2,3,4,3,4,4194
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,3,3,5,3,2,3,3,2,4,5,4195
11,Multiracial,Latinx,Female,English proficient,General education,Suburb - Large,2,2,5,4,2,5,4,4,3,3,4196
11,White,Latinx,Female,English proficient,General education,Rural - Fringe,3,2,4,4,3,5,4,4,4,3,4197
11,White,Latinx,Male,English proficient,General education,Suburb - Midsize,3,5,4,3,4,4,3,4,3,4,4198
11,Multiracial,Latinx,Male,English proficient,General education,Suburb - Large,2,5,4,3,3,3,3,3,3,3,4199
11,Black,Latinx,Male,English proficient,General education,Suburb - Small,4,3,4,2,4,2,4,4,3,3,4200
11,Asian,Latinx,Male,English proficient,General education,City - Small,2,4,2,4,3,5,4,4,4,4,4201
11,White,Latinx,Female,English proficient,General education,Suburb - Large,3,4,3,3,2,5,4,4,4,3,4202
11,White,Latinx,Female,English proficient,General education,Suburb - Large,3,3,3,3,3,5,2,3,2,4,4203
11,White,Not Latinx,Female,English proficient,General education,City - Small,3,3,3,3,3,3,3,5,3,2,4204
11,White,Latinx,Female,English proficient,General education,Suburb - Large,2,2,3,3,3,5,4,4,4,4,4205
11,White,Latinx,Male,English proficient,General education,City - Midsize,3,5,2,4,3,5,3,2,2,3,4206
11,Pacific Islander,Latinx,Female,English proficient,General education,Suburb - Large,3,3,5,3,1,5,3,2,3,4,4207
11,Black,Not Latinx,Male,English proficient,General education,Suburb - Large,4,3,3,3,3,4,3,2,5,3,4208
11,White,Latinx,Male,English proficient,Special education,City - Large,2,4,4,4,2,4,4,3,3,1,4209
11,Multiracial,Latinx,Female,English proficient,General education,City - Midsize,4,4,4,2,2,5,1,4,3,3,4210
11,Black,Latinx,Male,English proficient,General education,City - Small,3,4,1,2,3,4,3,4,4,2,4211
11,Multiracial,Latinx,Male,English proficient,General education,City - Small,4,3,4,3,5,5,4,3,3,5,4212
11,Multiracial,Latinx,Female,English proficient,General education,Suburb - Small,3,3,3,3,3,5,3,3,4,4,4213
11,Black,Latinx,Female,English proficient,General education,City - Midsize,4,4,5,3,3,5,4,4,1,3,4214
11,White,Latinx,Female,English proficient,General education,City - Large,4,3,2,4,4,2,4,4,4,4,4215
11,Black,Latinx,Male,English proficient,Special education,City - Large,5,4,3,3,5,4,3,2,3,4,4216
11,Multiracial,Latinx,Female,English language learner,General education,Suburb - Large,3,2,3,4,4,5,3,4,3,4,4217
11,Black,Latinx,Female,English proficient,General education,City - Large,4,2,2,4,3,5,4,4,3,4,4218
11,White,Latinx,Male,English proficient,General education,City - Midsize,5,3,3,3,2,4,5,3,4,4,4219
11,White,Latinx,Female,English proficient,General education,City - Midsize,3,2,3,3,4,3,4,3,2,4,4220
11,White,Latinx,Female,English proficient,General education,Town - Fringe,4,3,4,5,2,5,3,3,3,4,4221
11,Asian,Latinx,Male,English proficient,General education,City - Midsize,2,4,3,5,3,5,4,4,5,4,4222
11,Asian,Latinx,Female,English proficient,General education,Suburb - Large,3,4,4,3,3,5,4,4,3,4,4223
11,Black,Not Latinx,Male,English proficient,General education,City - Large,3,3,4,5,2,4,1,2,4,4,4224
11,White,Latinx,Male,English proficient,General education,Suburb - Large,3,4,4,4,4,5,4,3,3,4,4225
11,White,Latinx,Female,English proficient,General education,Suburb - Large,3,4,4,3,2,2,3,4,5,3,4226
11,White,Not Latinx,Female,English proficient,General education,Suburb - Large,3,3,2,3,1,3,3,5,3,2,4227
11,Black,Latinx,Female,English proficient,General education,Suburb - Large,3,3,4,3,4,5,3,4,2,3,4228
11,White,Not Latinx,Female,English proficient,General education,Suburb - Large,3,4,3,5,3,5,4,4,4,3,4229
11,White,Latinx,Female,English proficient,General education,Suburb - Large,4,4,4,3,3,3,4,4,4,2,4230
11,Black,Latinx,Male,English proficient,General education,City - Large,2,4,3,3,4,2,3,3,3,4,4231
11,Black,Latinx,Male,English proficient,General education,City - Large,3,3,3,4,4,4,4,3,4,4,4232
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,2,3,4,4,4,5,4,3,3,4,4233
11,White,Latinx,Male,English proficient,General education,Rural - Fringe,2,3,3,3,1,5,2,4,2,4,4234
11,Asian,Latinx,Male,English proficient,Special education,Suburb - Large,4,2,2,3,2,5,4,4,3,3,4235
11,White,Latinx,Male,English proficient,General education,Suburb - Large,3,2,4,2,2,5,4,4,3,5,4236
11,Asian,Latinx,Female,English proficient,General education,Suburb - Large,3,5,4,3,3,5,3,3,3,3,4237
11,White,Latinx,Female,English proficient,General education,City - Large,2,4,3,5,3,5,2,3,4,4,4238
11,White,Not Latinx,Male,English language learner,General education,Suburb - Large,4,4,3,4,2,4,3,4,3,3,4239
11,White,Not Latinx,Female,English proficient,General education,City - Large,4,3,4,3,2,5,3,2,2,4,4240
11,White,Latinx,Male,English proficient,General education,City - Midsize,3,3,3,3,2,4,3,2,3,5,4241
11,White,Latinx,Female,English proficient,General education,Town - Distant,4,3,3,3,3,4,3,4,5,3,4242
11,White,Latinx,Female,English proficient,Special education,City - Large,3,3,5,3,3,5,3,4,4,4,4243
11,White,Latinx,Male,English proficient,General education,City - Small,5,5,4,3,1,1,4,4,3,3,4244
11,Black,Latinx,Female,English language learner,General education,Suburb - Small,2,3,3,5,2,2,4,4,1,4,4245
11,Asian,Latinx,Female,English proficient,Special education,Town - Fringe,3,2,4,3,3,2,4,2,4,4,4246
11,Asian,Latinx,Male,English proficient,General education,City - Small,4,2,4,3,3,4,3,4,3,3,4247
11,White,Latinx,Male,English proficient,General education,City - Small,3,4,4,3,4,5,4,4,4,3,4248
11,White,Latinx,Female,English proficient,Special education,Suburb - Large,4,2,5,3,4,5,3,4,3,4,4249
11,White,Not Latinx,Female,English proficient,General education,Suburb - Large,2,3,3,4,2,4,5,4,4,4,4250
11,White,Latinx,Male,English proficient,General education,Suburb - Large,5,3,3,4,3,5,5,4,3,5,4251
11,Asian,Latinx,Female,English proficient,General education,Suburb - Large,4,4,4,2,1,4,3,4,4,3,4252
11,White,Latinx,Female,English proficient,General education,Suburb - Large,3,4,4,3,2,5,3,2,5,4,4253
11,Black,Latinx,Male,English proficient,General education,City - Large,4,4,3,3,3,5,4,5,4,3,4254
11,Asian,Latinx,Male,English proficient,General education,City - Small,4,3,3,3,4,5,3,4,3,3,4255
11,White,Latinx,Male,English proficient,General education,Suburb - Large,3,5,2,2,2,5,4,3,4,1,4256
11,White,Latinx,Male,English proficient,General education,Suburb - Large,4,3,1,4,2,5,4,4,4,3,4257
11,White,Latinx,Female,English proficient,General education,City - Small,3,3,3,2,3,3,3,3,3,4,4258
11,White,Not Latinx,Male,English proficient,Special education,City - Midsize,3,2,4,3,2,3,3,2,4,3,4259
11,White,Not Latinx,Female,English proficient,General education,City - Small,1,3,3,4,3,5,4,4,3,5,4260
11,White,Latinx,Female,English proficient,General education,Suburb - Large,4,2,3,3,3,4,4,2,2,4,4261
11,Asian,Not Latinx,Female,English proficient,General education,Suburb - Large,4,5,3,2,2,5,4,2,4,4,4262
11,Asian,Not Latinx,Male,English language learner,General education,City - Large,3,5,4,3,1,5,3,4,4,2,4263
11,Black,Not Latinx,Male,English language learner,General education,Rural - Fringe,4,5,2,4,4,5,3,4,4,2,4264
11,Black,Latinx,Male,English proficient,General education,Suburb - Large,2,4,4,4,2,5,4,3,3,3,4265
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,3,1,4,3,5,5,3,3,3,4,4266
11,Asian,Not Latinx,Female,English proficient,General education,Town - Remote,2,5,4,4,2,5,3,3,2,3,4267
11,Black,Latinx,Female,English proficient,General education,Town - Remote,4,4,2,3,3,5,3,3,3,3,4268
11,White,Not Latinx,Male,English proficient,General education,Suburb - Large,2,3,4,3,2,5,3,4,4,5,4269
11,White,Latinx,Male,English proficient,General education,Suburb - Large,3,2,4,3,2,5,2,3,4,4,4270
11,Asian,Not Latinx,Male,English proficient,General education,Suburb - Large,4,4,4,3,4,3,3,3,4,4,4271
11,Black,Latinx,Male,English proficient,General education,Suburb - Large,4,3,3,3,2,5,3,2,3,3,4272
11,White,Latinx,Male,English proficient,General education,City - Large,3,4,3,4,1,4,3,4,2,3,4273
11,Black,Latinx,Male,English proficient,General education,Suburb - Large,4,2,3,2,3,4,4,4,3,4,4274
11,Multiracial,Latinx,Male,English proficient,General education,Suburb - Large,4,3,4,4,3,5,3,3,4,4,4275
